# Constructed from biom file
#OTU ID	Extreme
383594ae984215dfa6885e27ddbaef50910a69fc	5.0
18db7d7495091224d824efaa2e8fa73a5f95ffae	4.0
012b239d392ddb7982a31250bacffd33eb6d236c	5.0
4696cf7672b9042f892af58ba1cc7dbf2223c138	6.0
660b206517ad495d1bd8966406ae5de9feff27d4	6.0
2a7ae908ae91a6f8e8db6307536bfcc9958773a7	6.0
1bc6d96474b8e4f691d35f1eca3b0af3a0e3b4d6	3.0
b4e9acab97b9cb5fab486ca070681ccae72abc7a	2.0
303edfc08c34f3cb78726321f14e934cce38b5a1	12.0
cd85f62057d318e172aa1610f7d1df54a2be174c	2.0
b567257ac2eaa6b528f8f69ab88afcf74cb59f24	2.0
af21842738d8818b43d71199f1a12279957b6d83	4.0
834b4a51e40e72e5a325686d868ca38bd6f38de4	3.0
2a49df5a820353b7b7ff2e28696eebe25e8a149a	5.0
635404b0f101e415d860eb72126711156bde2d01	4.0
0730d6fbb63b32f8a123b7257fdb18271b160daa	39.0
867f3c8270abedd845fbc74ddb290d60af1439fc	2.0
855e22366b88418e5bd8acee049331795402cb09	2.0
2bf429624699fb58f876aeb44725eb460f26434b	2.0
ba88763f57b62065cb73c3578534bd8c6273fb35	8.0
2015e9b41c51df13736df489507c821d5ace8ea6	9.0
0747758546ef9c82f81072d7e4beb4bb3de03282	3.0
34fbb273f1915e67596c335d221241966e2991c8	3.0
3ecae1d04c95cca6ae8525642ad2ff6ffc17fc66	3.0
3ad73d5844c8c3642a52841b8062f210395f1ea5	3.0
0abcd2ee833cee9bea2cd23f9cb4ecc2ef933dd6	8.0
0361806461be63f1f9e222b336c24b176ad28a29	4.0
3cd4b17ea0abed68c236eb8b9a54c7cfba1eb46f	2.0
086694ff4010570df2d8a8c02a78d7f7cb15a38c	4.0
05d18fadd2e6a52f402206de588a369c7afe09e7	3.0
3111833c577871859be62ac15b8bb19a52bba4d8	2.0
68dd45f631ac514034deaef0bb539ce5ef141cb4	3.0
4ff51a1c1267b86c61bc90c4cd724c3f7f532f7c	29.0
1062c5342add7e22596f2bd75db97cfea64834a2	11.0
3e55b4b100c0750fcd8e5e51c0a7403786293173	2.0
5b985c0f84b70713120c4bf8d5aca6e48e8b7aa4	3.0
99e202baa769b13cf9081decfdb2e3cdcfe6d285	2.0
02b071dd4642cf4ebc3542be5e95efca482cb1b1	4.0
44d386530f68b1ea1813bd6394a5ee09000e451f	3.0
32303572e08716d6640d68735405dcd92d3edd0f	13.0
6f021369daa1082165e8219cf5c5b3a89da6c7f3	2.0
2251ab7169b06ec64cab6f77dc6806f50c5dcc60	2.0
eca325274d6800fd90bf3083013090909bbb9aec	2.0
9884b0af9414531c96a9e950c6c673b892128a32	2.0
c282a09da9f081bf29dbb3df325f20c9febe971b	3.0
13a9ff4422fe355b4884853baa15e93955ff5a45	17.0
8b25b72ab06b58a86f34069375c77bc2ad8685fd	3.0
abd87daaf67f61312f1fad0cb5d0b09bc41aeb75	3.0
2b60b615f1eb62ddca1fba9d383639130a711079	4.0
0c3e7913476c3c8720dfa0c747499f0600515b1e	2.0
098b1975eb869044395cef13729ea5281beba125	3.0
aea9b338d248d36395e0203320ea2d5c4e96e3f9	2.0
0920d67bec836c9fd028029810b8264e84a15484	8.0
84e60d7804ef7dc4675fb0267cf3828cd66a8698	2.0
30eba2f1dbe0c0418171c9e2733e9fc0c9d708b8	3.0
9dff7b1b091c3d5429fc41720814598ec8a90383	11.0
85ea21a25fb734f38ff8601cf5e9d37752937a63	2.0
298abc855c627103b3d66ba8a8eedfd1ef6d0c6f	8.0
27481fc0b94223394bdbf92caf71efc37fbd0fc2	4.0
4d2d9dd078d58b640192186955f25cd7a1f31919	3.0
b3577d7d4c7c0825a93caf7ea9c0ed608d394c3b	6.0
0f5fbd8a36f5a6e02a1ff5af3479a614bd34f616	474.0
19cc36520c101af916d25f551eff04db6fd076e3	7.0
31c44ab88beae907a65ee7181311aaa69a05c608	3.0
1d356933928a65eca37932b44c54399cf9c600e5	2.0
450eb8bc48f9cf8f63f4a66c223d56cb4dca7a55	5.0
21716e83e19672a873745ef0f1405f2757a057fd	9.0
46a4cdd51a86a72f6cd1689a0cf17372746d98e7	2.0
30081abf0971203bfb805a0b44ac6e331b355c8b	3.0
af00460aecbd6fd96ae08520100245d07e8284a0	2.0
6f1cd204c1c2a45ebb19e4b58b370c30e915bfc9	2.0
3d50a6d780e401d08b43d31ec4a12d62ed7a5e8a	3.0
2004f4996e10e8eb2443f437ec25c2063530eb9c	3.0
b105b1a3eb0519cdd0e2b53306eb2430784d113e	3.0
33b5b49c6431b39d120411ec7cff9ad01d294a1c	9.0
365ce36bb8f5383dcd95cfa9b6f904bcb61d808d	4.0
d1f25ee024f0f4917033c0e26cd91c0f37b1644c	2.0
2282930df291994a2704b1b19394e11303a580b8	4.0
288ef1eb97c905f4abb0c0a47b2fae4170bec6dd	3.0
0415a327f8ef3af6268e63e1c7ce295f5134ed18	8.0
3f65b8aff0bee6f181121c8d41033b779956abdb	2.0
d153c536abb6ad5e8eaea8ba2c1dc44fe17960c4	2.0
88110ee05e7dbe4710a3644cd0ecb0650230cf06	3.0
0c842cadae49df06e53593ba84200887fe1e2158	6.0
bd48ba09051b4571c1e2ae65e29bb2f4584ec9f9	8.0
14b31eea55ebb94797d9ebdef898ef988eacca5c	5.0
2265394129bce3cabab1e0cdbb9c0c516756f189	3.0
ae7f42ec8d3c7e46af64179a54145b322c3bf737	2.0
3b2bf559db18be1e013c38634e1b62e5891bd1b4	2.0
2972ba2843a127f35cba1b38c3af1d044e898036	7.0
9d644bb4ebd236006defc0a49ecf41a1216ed777	2.0
220900eb13b0191a9df2011b5d9092f6474cee06	5.0
03d7afa020341d7d53aa5e4f985dbd3081417980	19.0
07ce60996b1bd409999caba339f656e1521206f4	81.0
347dd15b6634cf497fff2465b2264a42518498cd	2.0
209d584317bc2aa38cf7ce5b378edf754559e624	29.0
4b3d451fe3de0805ed1116db5f9b37b1cac38b30	2.0
50bbe47e7ece303c159bb552e44033f53e53bd74	2.0
8365db6a943b16ac34ddf3f4963bc1288570b97d	5.0
863bd66b5e5a35ede70727fa40f1099a196ba143	4.0
018df4988e48091a1feab64367107e0218c1d523	2.0
3bd6b067160dc38d4c9688a0ff8a2ae2c65fae3e	12.0
0f0caefe6a99d4ac4c2b75c881915e582fff3e57	5.0
62b1716d2ecceec31e3e89747f0d965aafa612c7	2.0
218e8181fba10b1b90ec6dc7dea0d9209def6666	2.0
89b05089f01d63208f3d957d050a10fb5b4f1552	6.0
3aa9905446596d93caddf9449a7960fc979e68c7	2.0
1bd16be06ae4f80ce4fb3870a2fab31a6540dd40	5.0
245e745990dfa150d692433bfb73d3b82b471b73	8.0
4b3377f54f6e388d6f2190f8e11bddf211d9413c	6.0
3d4ecd30aa181cc320eb992fe155c3428be8e973	4.0
593fa5d51578098bb1c0280ec16cdfb11283f1cf	3.0
5d661a7cf76f5499af2eb52dd04f6c05cc01c4f3	2.0
5194658a5c14e4d19ffcb125fb0d5f2bbae948c9	6.0
080614a53c22df24b3ba574579e3737b39870a64	4.0
586a54375da94d2a75af36d6d85651d1b71607a1	2.0
19446431372813ca4612ea9e822546cf77e02af8	3.0
2f08b7ccc0ce6e4fcbe832f802e445370f174f09	3.0
c59a3d68c5c54739f5fb0747c7209121693353fe	4.0
9abce343fca9b370d387449c5cdf98dc2b56a77b	3.0
a5a2070166725f2df52a1d7c2d5649a75166f3da	2.0
936cfaba984321891412f3b0d39dfa5633e2ced4	2.0
42dd8fa5d59fde7bd461bb2d33cb9e09814c2b61	4.0
95ad86d33e15f61d41c9be5703b6dd0ec8fd5fb1	2.0
e885bedb01a8cb8d55f8fb18fe165c7b98c2deb4	2.0
098766ac28e333df29add23cfd1ff91a09d6a283	9.0
8f1856e84a4062adb91c0e35f493d399e9915e2e	2.0
894184b8594326c2a9840d0f1cdb3a3d3d1dc7ee	3.0
9a811b293dc7dc64f104b8a2b6e3e42ff6d1fc59	2.0
4d8896e27c5801927e694c9ed8c34098283ee4f7	3.0
89e69b00ac5af61730f97439074844e615accee8	3.0
c421798bd397ced5bca1959c868f4eb9213db455	4.0
49e52a36941530543ea560efb3aeb28cd401b4c4	4.0
90100a5027925b5b3fcbad4ffd4ae3ef753e5329	8.0
5fcce5f42801e1b66ea3b068a9343ba8c6a4321c	2.0
a4f443fc6b7e782ff61b2eddd3ade2e261f7e4f5	2.0
8059a8269de708d6aa94a74db583d9618298011d	2.0
99250e787a1630e71702ef9f048fc33fbafc37aa	2.0
02a9289515701b445a048d28c1e87bc0e8f31ca0	295.0
4f8943167978a13d8d3bdf360aaecfe037f045ac	2.0
20c38df0c9556e9000fd0aeda0346ba0162bac51	2.0
8763580e61ee09478fc4dbc3ff547abfcff4660e	4.0
1c7cf1648a077f9435fb5bb38260a0d3b588e8c9	2.0
17c0dae4b508dc8f5bfe29eaee26a72b8eccfe20	8.0
0db865ef59faf7e090c7fd2ee4f9a225c29bb631	2.0
8e54f9ec2abb9ad2dd6eaba912d31ba798646a8e	6.0
2a4e85bf5d85397486e7c87af2bf141fc044d6af	3.0
393d5c0237e2d2bb3346516e08dc76321e0ab4bd	5.0
6a8641104e68e911fce6af6d8257dbee84b3d0fd	2.0
4dd3bc757acd48dcac1b10347378c41b55a71948	2.0
04cfd4f19e7f70789c776107dc429372508c9032	2.0
0b75ba1ca1b4e75c3f73976f8ddcf86e7aef4c6a	2.0
1cfad1cb2d6184c4ceaf597139888d25d581aa4f	2.0
a7738ff4b2b9dfde5c42241639d2818a345985c3	2.0
bd373a90ac5c14fb2e93eb2a1bf07e84928625da	2.0
1584bf5471cd9136036788d1c654acd2f8ee0b3c	3.0
5304409a76522fd8085f9a8990c60a992909a0a4	7.0
5f32c856266e863c6e58af7e0726dfc1857476f8	3.0
2ee79983e705aea43ebcc7d89b31d7f8270af203	19.0
646ce53b51ca349f2be223b4b2ed4ba8c4ded1cc	4.0
1f60fcdb46953fd33a0cb995d96ac605ad28584e	2.0
472012b72eeffa878e9b18c1a46315e498deab9c	2.0
ad0d49f042c6f19bdd2986cdc4304f00420cd1d0	38.0
19da3bbd00679fae2795366623bccad28d14f04a	3.0
60ceeea6a7df6063daf795cec12bcb4ca6ce6e5e	2.0
a89fd0be70e27832f9ab70b16eee1280c23dfcbe	2.0
2cd5dc4bfa8da053485da41c262d636f5b622cf0	2.0
9a7e1cf7f8418c10adda682eeacbe3f792843c7e	4.0
55f7b56378c89802ec40ce80be042c59cc3cb07b	3.0
03a48119c6364a5d7df75976ae59f19cc89dab24	2.0
cbad975c097f8087bf2e0a0239bbffd9561fdcae	2.0
39a54983296b4fb90276772661cefeae8fbd2ccb	5.0
52fd3951eaed436e92105060d7d0bc6dc7cbd2ae	7.0
35905ddfe0225c438c7cf3e55340e6218f16c853	2.0
51cfa9d1bf6bbb9a293117175f9ea92aef51c551	2.0
718f4e1a53ff558166f7aa567dee8203977f201f	3.0
14ad1bbb56c04111f01b20535dc58231a8b9647e	6.0
7d5f498e3862a7c82f0bc6adb7b7f1b0680d806b	8.0
0a6fd09e1c00755fbd21ccba7398b33f23445c55	8.0
a3a73cdbf2ef9cb8a2be7feed1c4d6111d14af85	7.0
50e6593d4564a6e87ad7d95a26d85a9c84c1082d	4.0
cdc068347edfe0fde22ec5d2a035ada8d2801ca9	3.0
97bd29b773e7bcbf09ff15ddccb3b8226c73bd6e	2.0
3c0ba84882b37e35243affec96cf9df3667a4e9b	4.0
79469cdbb34dbe8b690ca78adaa4004c14f2b6c5	3.0
01e1adef5c2eaf0dca641ed918869bef5dd552ec	49.0
0be891050ccf642a1bbbde970606442861d8bfe7	23.0
128c9c772374e23c5fd53e3007437c3ffd087c86	11.0
46f93fa0c82704885d7258b0a2ea051b18b0675a	6.0
c9b40a0321442520e4d2d56c0630c3cc2f6014e7	2.0
0c911a4f6fc67be1741e832659b15f2fa82fe00b	13.0
889711a79748e2f8748a7b843a8a92fb47f82912	2.0
70794637d067547c5774d1580a834e1f0d024877	5.0
e32e986114665bbf2689078af738288546437e4a	2.0
acafc4ec11b07bec9fec4173f04afd01898eacc8	2.0
c98461f850efbd96d3e82e6e60f921de5f080532	2.0
d00509328e5e71db4da1d45b3ab942ad7f7c577b	2.0
23216346d46f80bd982d13269a7cc806603e0192	5.0
260553dceccdc168e3c7be4541fe07170431b93b	7.0
3139b8fc0da9ccf8e8d0b2bee9498571f6ead134	16.0
b6353b5969c9cc3490d07171f8282edfedabf6fc	2.0
26060f6ae9962dfb0d58273e32eea4f2f9f7b347	8.0
1f1ad352a7fbd2a2b952ceda9cef313e03da5fcf	5.0
22d8970f8f97955482b4d16ff540e881dbeecf1c	3.0
680ee75911dbc829426bd60609f536e5792ae04f	2.0
0ac97daf7c272e06da9943b7b28d9dba9d27ef00	7.0
12aef1cba9b2020b7a8a3e8a987e2d2c1fb60514	3.0
75c54c0bb41cfef2969fbc30d95f8f9920483f7a	4.0
6986c222404a37f9de550ba766c21093010ad99c	5.0
37aa0f3c463034f5db375c8bc6bc62b97ff932e6	8.0
006c0a066710ce1043179263222c92d75627a6d3	2.0
267149f7c8551026526b02187627dc66bb8f722d	11.0
5d3bb545b55ebf0357419cb63b29641cf79fae10	5.0
45924ab042b108471127c6f317ed5c454b9f8c69	5.0
088e1ec1595e35d3e6b32854dc76f973fac0d28f	2.0
4cbe932b5fa8c99375f26341ca123ab24f54f60a	3.0
89d8b05ac16f19c25df4eee649c9c3e6d4e4f82b	2.0
010e0648b8503b0cef631b50412b7b36acd03958	7.0
9ca94b9b144ff21c094baa857f89798c920add54	3.0
caec0889bc2f180d06536aef29c810dc6600eae5	3.0
70818a4f62616bdec8fae6d9c5c63520b9235bf1	2.0
c9db7137dd59d716a4a8ba597885f92550235347	2.0
6d345d2b3f321d52ad029dd59eaac89f645f76b5	2.0
30592797e8143b2e8a5f921b2e63f45a6cf02379	2.0
8386d27d2e91249008837ee8f6447b0e0c4cd240	5.0
499005693dfcb587117395d72ef5687ae4324cfa	3.0
d2937230f8692e58d974ceba7dda7a1d5278b4d1	3.0
0368ef3250b12b84c2fba517661ed06d7665974e	15.0
3b5ea96ee7c2117f8ebbe1904bc947f5e584adf5	4.0
b4662810df1aa63360157f28b3000bdd85345c4e	2.0
41df50cffc6d5120f0bee9a44523940636e4319f	2.0
6d488656f4eac5784f90560eeb1ba9d2c6c8f1e4	7.0
9173fb1b60a0bc544a25d585e2753235ff499125	2.0
700c71ab5a876b3499d6330993b9722670dd9185	7.0
ba459c8f20a32300240096ed07456421bd44b7f6	2.0
8d196888d9d04b115a1f035fdd2007df257a4625	2.0
b8fb648f3857e3b0c7db52a2b9f86f8974c0ba4f	2.0
baeb7461113837b9b491ce00d066caaff5d7f732	2.0
425054c4f948daa160ff7cdf862d75ec1bac0623	7.0
13db46abab051640e8ffa3c743d3b968947282fd	6.0
095136381083f366d5846a5c8ef1dbcdd5f942f0	17.0
7c18ad0a84cc6306357b6895a2c28339a1c02bd7	3.0
1116310a357313c44157fb4e4293b373cdab6a4b	12.0
23fdde8744c27dae1fa3f3c227409f994078b18b	6.0
c878ed87aeadeda36b2f00e690711f08a3a2d972	2.0
449d0df21d8d6693472855c274da6926db089fff	5.0
678b98fe429e6a25ab031669b071aff0c9580ffe	11.0
370c58e9841d8ecb13936518a2c5dfac9ce4148f	3.0
b8520e07a20ebae8e88cbe5dc913b2e78c3ae348	4.0
2a42ffeaacc50db99044c0b4a88c1b22587887b0	2.0
00d8b4ca1e149275ca21c5f53a8f759849185d91	4.0
bfbb5452fc65fbcae338938afea16bfdfcc6175c	2.0
b3739a853984ba9462d4dc207b9c942251308977	2.0
a8836df04e971853f3c4064cde421889441fd1aa	2.0
38648b577428dd4e6418fa55c2ac58a97c08fc2a	2.0
40964c70a2acc552f91bd1c4fe987b3538bbae53	3.0
4f9289b2218de4c82e8cb099f5f5b5be779e6789	3.0
1e05772482b9a46f07dec8deaa43a04349b16a18	30.0
599fd5b8d8ced0ec9a6b3ce7c520dfabaebe3c42	2.0
451d11df69341cadd49febd4e9ff36d5dc7efc57	2.0
92a511c0719fef2c306d03ab518ac0f154bdb08e	2.0
31d3fb214cfe70199f5c692f7378a2e18e8704dc	2.0
8146c6b87834288fadd722a87b6d0726059c1796	2.0
868ae5261495031e96135c0ad8714701ce899b2c	2.0
429df180ab084babc137004cab56b459b334f45f	2.0
0d7b6efa674d5e575680e7d8f30fdc690d9e95a6	13.0
7491b293e32238c23c6a153700383339b99b8eb0	3.0
50edafa28eb5604f7585381d22989c1e5e1684ce	2.0
d943082f52240d5a291869aebab97708ca0662fc	3.0
b1c34bfcdf64e49a6458f27fcdf6fed6bae2fbd6	2.0
17f89262274bbfae5be16aa1d69b167275192aa7	3.0
406529bd17d92ac704110488bf4f34c2404e431d	4.0
0deadd5764f05317d58242a97c68d129a2a9961b	7.0
c625a62160443fc0201c391bf7c615f4a36ea2ce	4.0
0b3fceb78e818c3602c713b69a96cf95dbacc906	2.0
8f260f897862d26767031d94f13d3a4f70c10fbd	2.0
cc17166c1e2b2a19869d01f624946f01bc2250ea	2.0
89709c28b84e3bb16d376cf5a405afa1847aa5a3	2.0
30aeab288563ca38c4afe77a95c4ef0e634905e6	2.0
3f5b918f5d51f5dc39614f0a5551451a9eb2809e	31.0
8b830fed42c7cbe9427cd0615e79f5cb0d6877f0	2.0
7839d49955d4231465d4b0c6ffd4e4e848930632	3.0
16149b69725504c16c866caa07ef9e8f1893b5e2	3.0
124775500832584173e88eb929c17b99e05a8fbc	5.0
8f16f27155f738ed9673aaf29a226199e46bead0	7.0
63bcf8ca436b62bf94fc7572fe0af4736c5a4fb0	6.0
18fcd02c6fa0dfc2fa1a3aafb75d55d5f5fa1b8c	3.0
09b744210fb34de0c3882fc52d534c5474988d5e	2.0
5a11517ab5724e58884b149d7a93ce9f7f3177f0	3.0
302463da9b827b09cc70299920941f94da8b379e	2.0
0ed893c334a699bcbf9aee24d445d8cf8c7884cb	6.0
4a8c9e6c9e0d2e8866384334c274b129a7f1f7c5	2.0
6195dd1a9780637f17ec64150a04cd81ce403a04	3.0
abb7fce1e251d45f7bc1ae79abae19e731b14e1c	4.0
0ad90163a3358f1c0bb7fce7fa11daa29be81db1	3.0
1c23b4205c6b7c7bf82d44d25e99a06297cf9e64	3.0
1b7a2e2623feea9914b92bd087b7769bc53ad347	6.0
77e9184ff1f22afbf6a59a99257f8a029d8771c3	2.0
d4f72eaa4fd1f6ad282cc9241b584eef397c4f09	2.0
663db09c6b9235c0fbf414d5cf31f6ee7a3dc4ab	2.0
32081e30624fa9a23353eb92b4f65b3b714e9622	3.0
254db56a8f5f79f722e764268840e11b464efed1	2.0
021d223d4cac4a6f0ac0181cbcbb9cbd97795ced	3.0
8ae9c99b411f77099320a6df3ba532ee0c955d53	2.0
54d629b1db374f757c87dee448dcc9dc97265570	2.0
7ee5da2e1fbbb3505015252594ed4bc895221630	2.0
4ef87d4a9e3a789a13e278dbb085004f5fc4d5b4	3.0
66b8ebeee399f7c98593aa97703c84f98966f6a4	3.0
07eae2d894e0e376add746b38f895fe17d113909	3.0
77e4cb995c7e87e8674e39cf77018394c1dee340	3.0
000029c853bd1498e5c402be9912a4d19dabf5c4	2.0
11ab9276ce657c2c385c1965fe433e7c9ed7da1f	9.0
1ed2ae03b4960be196ae3b3a15f1ca6e5fec75b0	3.0
5cb5cb4f7c00d860c96eeae7a888a8fe87261647	3.0
4d1612133f87551d9a50d6e8f77d43d98a20980c	2.0
0a622a3d1edda8da8be5d22a388895c360c0ea8c	4.0
9065a2eaaafb122384ff2de04c656d4629a35686	3.0
250607601484fa1d095ba45f49acdbc8aa8ef97b	3.0
53d656588ac96771d05a30d905d5ec8c96d18a92	4.0
6d8f20efa6fc592cbb506835451c749859b3acb0	6.0
13f53138486758d02b152d784c5b915d2ebac22e	2.0
28002fa4178658be9ab4a120033b64bf0108a292	11.0
5f267fa5326ebcb759e0353ea814d6a342f19bb6	3.0
028a062427d222d5cb5135f4f1c2aa1e80821135	65.0
0c2f57139573744ebfde2a7fcd9ae338e40e17ba	8.0
97d0cbe5166ba189a93ecde3c9a3f971dc011076	2.0
f667a40ff9dc3ad523dfc6811352c4c4e13458ac	2.0
1b0d8e025d3caaa9af62e42df1f1b720da273623	2.0
2c7c760b008a26fc12b8e93b8ba12c201e493068	2.0
2d115021ae6e53ab79570f544eb3fa7f0ad7b87e	10.0
38c439c3bf0e3c150f40803fe5e1e2a7b30567be	5.0
7b53de9cd932bab78ff3f51df574c83c0386cbb6	2.0
15c5f77e80c39681236b65731ecfa6b409733261	2.0
0b92256c6d8d8ef73aad24cf0a6adf7eabdaac9e	7.0
593a623537a33b2cbcb16dcd741c8465efc115f9	6.0
bc0e9f050c7ed6653e2f4224bc93d288647515db	3.0
9c33a88e48f4cf4b9220ebd96aeae94e5e427580	2.0
ce20ce61992cb2f900247698ddbe062073823aa4	2.0
6256f405ece0cda19a3317d637d24377c5024e8e	2.0
6ddcef3d42ff2c98b26f7f2ceb69785d5b4c5213	2.0
10d78befd0db3b2b065601fcc1e7f3aa5d4dddec	13.0
edc796d13176be64df4f9325f3d2f2bdc69b5e09	2.0
a3226c3d2a18df55f4774859e350f29cb8cbb88f	2.0
0a86af097e96ae7fe3a0d9a4e62e257be4d332f2	42.0
82af6871f3711044d1c50ab1502d990fd89912df	14.0
7479f935f4c11844012f3752bbbebbfce4001ef4	2.0
7c3318432ecff45fb6b5cabaff5d49bc8f85b5b2	3.0
6cb0ecd8e07ef1af37b422f15a83286aff85ac0a	2.0
bc2bdbc598179e965fde0ff50b84d7775f6d7fe3	2.0
13aa1f6b94e0534f5c50467572e828b8f78c4830	12.0
19a643ff1832f398e0e291e119813af26031b58e	4.0
3fc6d0fbfbc26cf49c7d812363a8cc383d013365	2.0
cc9b9165a3eae7b39159a888b315fa6f1e796fa7	2.0
63b59fc652d6074beb86d34256fec2b97901c9b9	3.0
272c04fa419fc0ee10ccd8a2e0d51d49266cf60a	2.0
3348f9fae8dc752045767cf663b1a9b70a2a71f9	4.0
6823a2c315cbe8f23893158a18b0d35e9b71bbb1	4.0
083138d183c0e8485f4eddab0e9938c12c0738d8	3.0
4f9b22282f0fd416135c2e4a8eb3004121e230c2	2.0
1b9872ab9a0c95566a1ef8c89f5dd58ab7efa32f	5.0
1477446d7d9dd524f0438e6cd102eef19e62e4e4	3.0
6a6125c67d5ba9db87d4277b0b3a69a27dc9f7aa	2.0
89414b06d0a15778d3a2f175f9cac609a580d9c4	2.0
270f897a6c13e0d3b22c2cd64e2f1e74adb0e220	3.0
2be7400d3f9a48899eca3a6a9ee65dec3affc33b	2.0
b1a4fb526ea581df9876728436bce6bf92db70f9	2.0
d46a4ecd888e23fdc3a08cf4c0f8733d1b615076	10.0
5419c504b676ee58550f81b5051d792753a26725	2.0
1cb34c368514622f0bbeb8646dce75cf56650fcb	6.0
665b0f8edbe4d036fa1ac870bdd71ed9ec13a182	9.0
895016154ea589bc6e7fa0913a023f880ca827f0	3.0
bb1b9feb5acaacaf4cb902983b945b3281e5d105	2.0
59a37dc539dc83ce89714ab5ddd0c396c2523432	2.0
0be6a9642850aae2f34a75b0a9e5e92281d90d6d	2.0
93a311d447debf4e821345424e248c48d404f4ca	2.0
16740be2bc4d4258d28ab58bdfe67f6b17e76491	4.0
80b35ba048ebbafed8e062562d9af4ca25c07cf2	3.0
15acc4c209702542a39cd08781487380947d6284	7.0
86ce8fd5649e2f6d8f3f4e2d7c5f776cf53873b8	3.0
e455e68c58c6bd486c55e62686eb601d6af64fe5	2.0
2300397fbde02c2684fbec3a96550c7867250005	11.0
57e6d4937ab07440bd82cc3c9a0e7864196d18e6	2.0
30ac4836ee7120a3c7a02965a4633bacfbe7396c	2.0
ae9d60b43947b8c311ea3972e5bbf40a64300dc2	3.0
a438e7b8a299d77702fd7f03db9d010dba2f6d3b	3.0
15b1a20d698753aefc7ee2b240012a5372e4aee5	6.0
242cfcd50f8ae90b38db387e5b03a396a32805eb	3.0
046c601f21b86a21495311dba0078d8cc5a72162	26.0
1e474ce327c026bb30178837e9178a070ab29080	9.0
3eb018c18504977a73f4dee16cab7c5e18053cc3	4.0
bf5a8883c6bdabd00569e47583b7f0af9f601f62	2.0
b8b116ac1867d87b79af7a41c6f1b7436a3d75ee	2.0
84b1081e3fb175f8767ea21d09071fe2ca160815	2.0
545532a3cc44924108845ba238ef34c144a5f8d7	19.0
0eb27bdaa9e649f93745af6837023b5f88dabebd	5.0
28b4f9530f5a241cac7b67e4770ae5117d5de98a	3.0
07163414c166b22077c50168faa8ece6d2a75b74	2.0
877f68e73bf1024bc66ed37e3172ccc6832c9b83	3.0
a75ecb312820c2aa83a69730d2a7bb0840148bae	2.0
9fa41e990c97cbf4af583473d5b6b4b4eb6842fc	2.0
0bd8a2ac691b491e5124a17baec4d4a6c044977a	3.0
84a67522c0de5cac87cad1cc6a9f02da740b1b06	2.0
4479ebf62a893386374ec221d2af88c9e4c65031	2.0
ae8abebf7041b1670ee5aaeb8608ee77792129a6	6.0
03318902241837092ac5f0b06f553047675d1df7	4.0
2a76d0f9ce52c45c014b6b77e0495a47c11aff31	2.0
69ea0b424f8fc100bfd66a6a5e6ec467e58c956f	3.0
1e168bf8f6da0b0192926ec214b341cbcb3dc781	2.0
3c809bc94e332ab38364d3a792c663108e56665c	3.0
0e9d6859082426e6db700c90d2cf9f6ba761746e	3.0
aa2a81cf529e2379d289e2402d78b8d0511c15fe	3.0
24eb07c1f05d80f69da1d43933a315830f94f71e	2.0
75953f1b83271a66fb1098f5410e543d5e19dcd9	4.0
7c3cde79452568057a4c5a0381011bf09e9bc81c	2.0
6415799a1f998a9cfe6d1d15b34ea31cf98ae4da	8.0
65006a01a784581d35073f8167d6ce3acf5249ec	2.0
2c0acef54614a99aa7fc5885fba94fcf253db2e3	4.0
88a026e50f1e3d63ab9cba43db6790cae834ee20	2.0
54f73f44ed79ed35f7a4000c3fdb83241327b1fb	4.0
c0db740cb359dc0aaddaf9d218e4afc24176ed45	3.0
3bee2827c318836786a5ea02058ba1b6b10f8398	3.0
8d1dd4148056c925463828b4f2726f55b8951fdb	5.0
91cf759d0706e38c716bf8d3dc17fe5ea1397841	3.0
e2baeb851e076929fd9878976407981c58343de3	2.0
380817060cb41be19267a8a54edcdb3bc53c0c91	2.0
33d3d1e9f259776ab4e514e5138e21fa2799203d	3.0
95727ed205b4652b61e2d5d1ffe9d29a8bed3282	2.0
2a72e017dfd6c3f4b061bd98b989a74f21553e2f	3.0
4c22ef09a088a4cb46607be9a07fcdbc22b71277	3.0
99038d51c812530bb46ac7f03c7275f3f00b8551	2.0
1f5726e8c75898b1247ebcb5e07302816398a1fa	5.0
5dc61f941145ed5ef859e0725ae3029ce8ccaa41	13.0
353a4ae34fd13e331a95cd6052465f2a7b604241	4.0
45960b9fa546df8e226bae9322ff29b9a9868ffb	10.0
061478875ec6ea49ef56dafe709a6ccd80f20c4e	3.0
272dc3c7319169d31cbcce08f7d6c7303b0f9587	6.0
72019b9893c492016556d963d5ea1bd7d656ceea	3.0
0b392f2c260312d4ace9e0177dd4ed5e8c864960	22.0
b2d40d42897b520f2d528cfe3e75e8e79f2cd79e	235.0
b054e05156f462e5b2ad47184e5eae3c8d38dfa4	2.0
b761a16fbe0aa82ffaa9edff64083178d00ff6e3	3.0
0efd82db77209d54fe72f353762b56b85e3d297f	6.0
233f8ac026572bfe548dc1fdf242a5184f60dfd0	9.0
079fa6840fe0696a5505df509abbec47456a85e2	21.0
8820fdf335ae1e22064ed13c855cbf194c9dfac3	5.0
0a27e1ce850c3d0c4b72898a8e0de8aa8b1c096a	21.0
4ccb3af1660f87cf2e1910be9e73eab683c195c6	5.0
f6fd05745ea374cecccff5b18794f58038984d53	2.0
